fromNode	toNode	weight	direction	fromAltName	toAltName
ENSMUSG00000056537	ENSMUSG00000093077	0.0545674135762026	undirected	Rlim	Mir5105
ENSMUSG00000056537	ENSMUSG00000093904	0.0893437718564018	undirected	Rlim	Tomm20
ENSMUSG00000056537	NA	0.0780373275880272	undirected	Rlim	NA
ENSMUSG00000056537	NA	0.117417772791449	undirected	Rlim	NA
ENSMUSG00000056537	NA	0.0255267848685515	undirected	Rlim	NA
ENSMUSG00000056537	NA	0.0640198803842163	undirected	Rlim	NA
ENSMUSG00000056537	NA	0.091295708691962	undirected	Rlim	NA
ENSMUSG00000056537	NA	0.0402211473714976	undirected	Rlim	NA
ENSMUSG00000056537	NA	0.124226719234252	undirected	Rlim	NA
ENSMUSG00000056537	NA	0.113804352144094	undirected	Rlim	NA
ENSMUSG00000056537	NA	0.0364955997641534	undirected	Rlim	NA
ENSMUSG00000056537	NA	0.0239096187770162	undirected	Rlim	NA
ENSMUSG00000056537	NA	0.0650824792856828	undirected	Rlim	NA
ENSMUSG00000056537	NA	0.024784056249854	undirected	Rlim	NA
ENSMUSG00000056537	NA	0.0299775233507435	undirected	Rlim	NA
ENSMUSG00000057103	ENSMUSG00000057113	0.0975522824723176	undirected	Cml1	Npm1
ENSMUSG00000057103	ENSMUSG00000060373	0.0326683682073491	undirected	Cml1	Hnrnpc
ENSMUSG00000057103	ENSMUSG00000060475	0.0333861226177072	undirected	Cml1	Wtap
ENSMUSG00000057103	ENSMUSG00000060538	0.0453178418814233	undirected	Cml1	Tmem219
ENSMUSG00000057103	ENSMUSG00000062234	0.0612674480448188	undirected	Cml1	Gak
ENSMUSG00000057103	ENSMUSG00000063077	0.0370901422180169	undirected	Cml1	Kif1b
ENSMUSG00000057103	ENSMUSG00000064215	0.189957285352044	undirected	Cml1	Ifi27l1
ENSMUSG00000057103	ENSMUSG00000067847	0.0629978398085795	undirected	Cml1	Romo1
ENSMUSG00000057103	ENSMUSG00000068551	0.0339918580597751	undirected	Cml1	Zfp467
ENSMUSG00000057103	ENSMUSG00000070348	0.0253894274347938	undirected	Cml1	Ccnd1
ENSMUSG00000057103	ENSMUSG00000070576	0.0888866016952497	undirected	Cml1	Mn1
ENSMUSG00000057103	ENSMUSG00000071551	0.0270516726638828	undirected	Cml1	Akr1c19
ENSMUSG00000057103	ENSMUSG00000073609	0.0264168978383732	undirected	Cml1	D2hgdh
ENSMUSG00000057103	ENSMUSG00000074733	0.033545090394463	undirected	Cml1	5830428H23Rik
ENSMUSG00000057103	ENSMUSG00000075595	0.0807779443334022	undirected	Cml1	Zfp652
ENSMUSG00000057103	ENSMUSG00000075700	0.0282750983468691	undirected	Cml1	2810407C02Rik
ENSMUSG00000057103	ENSMUSG00000076435	0.0273801411341742	undirected	Cml1	Acsf2
ENSMUSG00000057103	ENSMUSG00000079065	0.0989945451441376	undirected	Cml1	BC005561
ENSMUSG00000057103	ENSMUSG00000084786	0.0259501972652062	undirected	Cml1	Ubl5
ENSMUSG00000057103	ENSMUSG00000090262	0.090680494055448	undirected	Cml1	Mpv17
ENSMUSG00000057103	ENSMUSG00000091867	0.0278772342150675	undirected	Cml1	Cyp2a22
ENSMUSG00000057103	ENSMUSG00000093077	0.0426448371148035	undirected	Cml1	Mir5105
ENSMUSG00000057103	ENSMUSG00000093904	0.0785957164415892	undirected	Cml1	Tomm20
ENSMUSG00000057103	NA	0.161718823694696	undirected	Cml1	NA
ENSMUSG00000057103	NA	0.0387584814209674	undirected	Cml1	NA
ENSMUSG00000057103	NA	0.0306013218403038	undirected	Cml1	NA
ENSMUSG00000057103	NA	0.0217666604878092	undirected	Cml1	NA
ENSMUSG00000057103	NA	0.110591318464032	undirected	Cml1	NA
ENSMUSG00000057103	NA	0.0774123463742449	undirected	Cml1	NA
ENSMUSG00000057103	NA	0.147634656440781	undirected	Cml1	NA
ENSMUSG00000057103	NA	0.0252979567410107	undirected	Cml1	NA
ENSMUSG00000057103	NA	0.0274263999465004	undirected	Cml1	NA
ENSMUSG00000057103	NA	0.0468586473274894	undirected	Cml1	NA
ENSMUSG00000057103	NA	0.0973790243629971	undirected	Cml1	NA
ENSMUSG00000057103	NA	0.0819170414348492	undirected	Cml1	NA
ENSMUSG00000057113	ENSMUSG00000058569	0.0881197658082634	undirected	Npm1	Tmed9
ENSMUSG00000057113	ENSMUSG00000059182	0.106925629695398	undirected	Npm1	Skap2
ENSMUSG00000057113	ENSMUSG00000060373	0.103999659209494	undirected	Npm1	Hnrnpc
ENSMUSG00000057113	ENSMUSG00000060475	0.129408644603505	undirected	Npm1	Wtap
ENSMUSG00000057113	ENSMUSG00000060538	0.121033761162838	undirected	Npm1	Tmem219
ENSMUSG00000057113	ENSMUSG00000062234	0.180108146820255	undirected	Npm1	Gak
ENSMUSG00000057113	ENSMUSG00000063077	0.133802942376741	undirected	Npm1	Kif1b
ENSMUSG00000057113	ENSMUSG00000064215	0.124962937260656	undirected	Npm1	Ifi27l1
ENSMUSG00000057113	ENSMUSG00000064791	0.0307773800172897	undirected	Npm1	Snord14e
ENSMUSG00000057113	ENSMUSG00000065954	0.0573444480655189	undirected	Npm1	Tacc1
ENSMUSG00000057113	ENSMUSG00000066151	0.0333323956400309	undirected	Npm1	Fkbp15
ENSMUSG00000057113	ENSMUSG00000067847	0.17100479722436	undirected	Npm1	Romo1
ENSMUSG00000057113	ENSMUSG00000068551	0.118098173655002	undirected	Npm1	Zfp467
ENSMUSG00000057113	ENSMUSG00000070348	0.0879186066100562	undirected	Npm1	Ccnd1
ENSMUSG00000057113	ENSMUSG00000070576	0.157894335553843	undirected	Npm1	Mn1
ENSMUSG00000057113	ENSMUSG00000071551	0.102811346871642	undirected	Npm1	Akr1c19
ENSMUSG00000057113	ENSMUSG00000073609	0.147010808556742	undirected	Npm1	D2hgdh
ENSMUSG00000057113	ENSMUSG00000074733	0.142827175921707	undirected	Npm1	5830428H23Rik
ENSMUSG00000057113	ENSMUSG00000075595	0.191167131014774	undirected	Npm1	Zfp652
ENSMUSG00000057113	ENSMUSG00000075700	0.115636049195869	undirected	Npm1	2810407C02Rik
ENSMUSG00000057113	ENSMUSG00000076435	0.133325881190588	undirected	Npm1	Acsf2
ENSMUSG00000057113	ENSMUSG00000079065	0.114287771752509	undirected	Npm1	BC005561
ENSMUSG00000057113	ENSMUSG00000084786	0.127309690980181	undirected	Npm1	Ubl5
ENSMUSG00000057113	ENSMUSG00000090262	0.116698329806017	undirected	Npm1	Mpv17
ENSMUSG00000057113	ENSMUSG00000091867	0.154963822082645	undirected	Npm1	Cyp2a22
ENSMUSG00000057113	ENSMUSG00000093077	0.135703491077197	undirected	Npm1	Mir5105
ENSMUSG00000057113	ENSMUSG00000093904	0.192884282139039	undirected	Npm1	Tomm20
ENSMUSG00000057113	NA	0.138427836027096	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.0233493189061092	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.100036132908251	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.0204811038853819	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.0763705777428857	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.0995982349429176	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.170238348080238	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.11444938568701	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.071177284665574	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.145614552475265	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.0824920617009725	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.125972717278994	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.0222382917828127	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.0328001128583525	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.0953486546472643	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.129128585028541	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.0782964229079188	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.0294772317798125	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.0646750708471677	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.0218011625262878	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.193059287512609	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.130315784389385	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.10035744622739	undirected	Npm1	NA
ENSMUSG00000057113	NA	0.071498162791107	undirected	Npm1	NA
ENSMUSG00000058301	ENSMUSG00000061410	0.06042314834106	undirected	Upf1	Zcchc14
ENSMUSG00000058301	ENSMUSG00000062234	0.0228821524112443	undirected	Upf1	Gak
ENSMUSG00000058301	ENSMUSG00000071177	0.0589262955361561	undirected	Upf1	Serpina1d
ENSMUSG00000058301	NA	0.0282341181529704	undirected	Upf1	NA
ENSMUSG00000058301	NA	0.0732398491640746	undirected	Upf1	NA
ENSMUSG00000058301	NA	0.0354164128031305	undirected	Upf1	NA
ENSMUSG00000058301	NA	0.0214278095509408	undirected	Upf1	NA
ENSMUSG00000058301	NA	0.0270713514189626	undirected	Upf1	NA
ENSMUSG00000058569	ENSMUSG00000059182	0.101949316091656	undirected	Tmed9	Skap2
ENSMUSG00000058569	ENSMUSG00000060373	0.0751439207866979	undirected	Tmed9	Hnrnpc
ENSMUSG00000058569	ENSMUSG00000060475	0.045957736827007	undirected	Tmed9	Wtap
ENSMUSG00000058569	ENSMUSG00000062234	0.0816599714867774	undirected	Tmed9	Gak
ENSMUSG00000058569	ENSMUSG00000063077	0.0936275857433708	undirected	Tmed9	Kif1b
ENSMUSG00000058569	ENSMUSG00000064215	0.0441383620184579	undirected	Tmed9	Ifi27l1
ENSMUSG00000058569	ENSMUSG00000064791	0.0207058037515218	undirected	Tmed9	Snord14e
ENSMUSG00000058569	ENSMUSG00000065954	0.0217152196782186	undirected	Tmed9	Tacc1
ENSMUSG00000058569	ENSMUSG00000067847	0.0369608641595518	undirected	Tmed9	Romo1
ENSMUSG00000058569	ENSMUSG00000068551	0.073257965507261	undirected	Tmed9	Zfp467
ENSMUSG00000058569	ENSMUSG00000070348	0.029909837124069	undirected	Tmed9	Ccnd1
ENSMUSG00000058569	ENSMUSG00000070576	0.0809849809887122	undirected	Tmed9	Mn1
ENSMUSG00000058569	ENSMUSG00000071551	0.0486334256529274	undirected	Tmed9	Akr1c19
ENSMUSG00000058569	ENSMUSG00000073609	0.124284199552071	undirected	Tmed9	D2hgdh
ENSMUSG00000058569	ENSMUSG00000074733	0.141193090779762	undirected	Tmed9	5830428H23Rik
ENSMUSG00000058569	ENSMUSG00000075595	0.0300847281413257	undirected	Tmed9	Zfp652
ENSMUSG00000058569	ENSMUSG00000075700	0.102842453771583	undirected	Tmed9	2810407C02Rik
ENSMUSG00000058569	ENSMUSG00000076435	0.121616026982549	undirected	Tmed9	Acsf2
ENSMUSG00000058569	ENSMUSG00000079065	0.0237854795330915	undirected	Tmed9	BC005561
ENSMUSG00000058569	ENSMUSG00000084786	0.11322409877034	undirected	Tmed9	Ubl5
ENSMUSG00000058569	ENSMUSG00000090262	0.0401401983965672	undirected	Tmed9	Mpv17
ENSMUSG00000058569	ENSMUSG00000091867	0.0755868935679866	undirected	Tmed9	Cyp2a22
ENSMUSG00000058569	ENSMUSG00000093077	0.0744303091055892	undirected	Tmed9	Mir5105
ENSMUSG00000058569	ENSMUSG00000093674	0.0248512638604455	undirected	Tmed9	Rpl41
ENSMUSG00000058569	ENSMUSG00000093904	0.133696712598025	undirected	Tmed9	Tomm20
ENSMUSG00000058569	NA	0.160469636260157	undirected	Tmed9	NA
ENSMUSG00000058569	NA	0.111454116411129	undirected	Tmed9	NA
ENSMUSG00000058569	NA	0.0277536984635009	undirected	Tmed9	NA
ENSMUSG00000058569	NA	0.0315568447509649	undirected	Tmed9	NA
ENSMUSG00000058569	NA	0.118921050193031	undirected	Tmed9	NA
ENSMUSG00000058569	NA	0.157535530716099	undirected	Tmed9	NA
ENSMUSG00000058569	NA	0.0402038677978752	undirected	Tmed9	NA
ENSMUSG00000058569	NA	0.0273841140927318	undirected	Tmed9	NA
ENSMUSG00000058569	NA	0.0411612484104518	undirected	Tmed9	NA
ENSMUSG00000058569	NA	0.0546960367426424	undirected	Tmed9	NA
ENSMUSG00000058569	NA	0.16296971030363	undirected	Tmed9	NA
ENSMUSG00000058569	NA	0.0327507690668948	undirected	Tmed9	NA
ENSMUSG00000058569	NA	0.025208802979745	undirected	Tmed9	NA
ENSMUSG00000058569	NA	0.135052564429498	undirected	Tmed9	NA
ENSMUSG00000058569	NA	0.0459857052761293	undirected	Tmed9	NA
ENSMUSG00000058569	NA	0.0339853001752484	undirected	Tmed9	NA
ENSMUSG00000058569	NA	0.033687910618638	undirected	Tmed9	NA
ENSMUSG00000059182	ENSMUSG00000060373	0.317888870950522	undirected	Skap2	Hnrnpc
ENSMUSG00000059182	ENSMUSG00000060475	0.153315748033456	undirected	Skap2	Wtap
ENSMUSG00000059182	ENSMUSG00000060538	0.0425449508605707	undirected	Skap2	Tmem219
ENSMUSG00000059182	ENSMUSG00000063077	0.310410066770558	undirected	Skap2	Kif1b
ENSMUSG00000059182	ENSMUSG00000064215	0.125478694594963	undirected	Skap2	Ifi27l1
ENSMUSG00000059182	ENSMUSG00000065954	0.236915376320344	undirected	Skap2	Tacc1
ENSMUSG00000059182	ENSMUSG00000068551	0.32194209826	undirected	Skap2	Zfp467
ENSMUSG00000059182	ENSMUSG00000070576	0.254525772099774	undirected	Skap2	Mn1
ENSMUSG00000059182	ENSMUSG00000071551	0.348261592557726	undirected	Skap2	Akr1c19
ENSMUSG00000059182	ENSMUSG00000073609	0.313738252706737	undirected	Skap2	D2hgdh
ENSMUSG00000059182	ENSMUSG00000074733	0.020619862620464	undirected	Skap2	5830428H23Rik
ENSMUSG00000059182	ENSMUSG00000075595	0.0746228849472986	undirected	Skap2	Zfp652
ENSMUSG00000059182	ENSMUSG00000075700	0.267751097900611	undirected	Skap2	2810407C02Rik
ENSMUSG00000059182	ENSMUSG00000076435	0.26546137107881	undirected	Skap2	Acsf2
ENSMUSG00000059182	ENSMUSG00000079065	0.110488136832414	undirected	Skap2	BC005561
ENSMUSG00000059182	ENSMUSG00000084786	0.300479827281651	undirected	Skap2	Ubl5
ENSMUSG00000059182	ENSMUSG00000093077	0.302079301275686	undirected	Skap2	Mir5105
ENSMUSG00000059182	ENSMUSG00000093674	0.0341951624210115	undirected	Skap2	Rpl41
ENSMUSG00000059182	ENSMUSG00000093904	0.272008744617361	undirected	Skap2	Tomm20
ENSMUSG00000059182	NA	0.297495359482993	undirected	Skap2	NA
ENSMUSG00000059182	NA	0.164138069054339	undirected	Skap2	NA
ENSMUSG00000059182	NA	0.0455981772302966	undirected	Skap2	NA
ENSMUSG00000059182	NA	0.293061508581628	undirected	Skap2	NA
ENSMUSG00000059182	NA	0.0714798925832728	undirected	Skap2	NA
ENSMUSG00000059182	NA	0.28861922459609	undirected	Skap2	NA
ENSMUSG00000059182	NA	0.339275031896622	undirected	Skap2	NA
ENSMUSG00000059182	NA	0.0446173786113041	undirected	Skap2	NA
ENSMUSG00000059182	NA	0.132216247495839	undirected	Skap2	NA
ENSMUSG00000059182	NA	0.225956668550675	undirected	Skap2	NA
ENSMUSG00000059182	NA	0.0244547425351648	undirected	Skap2	NA
ENSMUSG00000059182	NA	0.311573814370293	undirected	Skap2	NA
ENSMUSG00000059182	NA	0.0626404535207015	undirected	Skap2	NA
ENSMUSG00000060373	ENSMUSG00000060475	0.138934004787304	undirected	Hnrnpc	Wtap
ENSMUSG00000060373	ENSMUSG00000060538	0.0486520494751313	undirected	Hnrnpc	Tmem219
ENSMUSG00000060373	ENSMUSG00000062234	0.0211935168660639	undirected	Hnrnpc	Gak
ENSMUSG00000060373	ENSMUSG00000063077	0.204820554716004	undirected	Hnrnpc	Kif1b
ENSMUSG00000060373	ENSMUSG00000064215	0.131179437556699	undirected	Hnrnpc	Ifi27l1
ENSMUSG00000060373	ENSMUSG00000065954	0.134929482402502	undirected	Hnrnpc	Tacc1
ENSMUSG00000060373	ENSMUSG00000066151	0.0289050122235816	undirected	Hnrnpc	Fkbp15
ENSMUSG00000060373	ENSMUSG00000068551	0.147704811452977	undirected	Hnrnpc	Zfp467
ENSMUSG00000060373	ENSMUSG00000070576	0.187567371183965	undirected	Hnrnpc	Mn1
ENSMUSG00000060373	ENSMUSG00000071551	0.159349108168278	undirected	Hnrnpc	Akr1c19
ENSMUSG00000060373	ENSMUSG00000073609	0.258872869058253	undirected	Hnrnpc	D2hgdh
ENSMUSG00000060373	ENSMUSG00000074733	0.0280383570898767	undirected	Hnrnpc	5830428H23Rik
ENSMUSG00000060373	ENSMUSG00000075595	0.0736222876325393	undirected	Hnrnpc	Zfp652
ENSMUSG00000060373	ENSMUSG00000075700	0.159212810305886	undirected	Hnrnpc	2810407C02Rik
ENSMUSG00000060373	ENSMUSG00000076435	0.170331944242263	undirected	Hnrnpc	Acsf2
ENSMUSG00000060373	ENSMUSG00000079065	0.0880384601267595	undirected	Hnrnpc	BC005561
ENSMUSG00000060373	ENSMUSG00000084786	0.253022239285852	undirected	Hnrnpc	Ubl5
ENSMUSG00000060373	ENSMUSG00000093077	0.171350403738174	undirected	Hnrnpc	Mir5105
ENSMUSG00000060373	ENSMUSG00000093904	0.182472660164909	undirected	Hnrnpc	Tomm20
ENSMUSG00000060373	NA	0.348167326479649	undirected	Hnrnpc	NA
ENSMUSG00000060373	NA	0.146338747502986	undirected	Hnrnpc	NA
ENSMUSG00000060373	NA	0.0676855765079699	undirected	Hnrnpc	NA
ENSMUSG00000060373	NA	0.159051478940804	undirected	Hnrnpc	NA
ENSMUSG00000060373	NA	0.0325381204462313	undirected	Hnrnpc	NA
ENSMUSG00000060373	NA	0.291278853322892	undirected	Hnrnpc	NA
ENSMUSG00000060373	NA	0.159418317533171	undirected	Hnrnpc	NA
ENSMUSG00000060373	NA	0.0628409615757752	undirected	Hnrnpc	NA
ENSMUSG00000060373	NA	0.1395962967992	undirected	Hnrnpc	NA
ENSMUSG00000060373	NA	0.128066791140564	undirected	Hnrnpc	NA
ENSMUSG00000060373	NA	0.0265151048655652	undirected	Hnrnpc	NA
ENSMUSG00000060373	NA	0.135823023008673	undirected	Hnrnpc	NA
ENSMUSG00000060373	NA	0.0602734331220756	undirected	Hnrnpc	NA
ENSMUSG00000060475	ENSMUSG00000060538	0.0415690246066064	undirected	Wtap	Tmem219
ENSMUSG00000060475	ENSMUSG00000062234	0.0588279965994076	undirected	Wtap	Gak
ENSMUSG00000060475	ENSMUSG00000063077	0.177029473111181	undirected	Wtap	Kif1b
ENSMUSG00000060475	ENSMUSG00000064215	0.0779180483254845	undirected	Wtap	Ifi27l1
ENSMUSG00000060475	ENSMUSG00000065954	0.0392195228587891	undirected	Wtap	Tacc1
ENSMUSG00000060475	ENSMUSG00000067847	0.0451735675465137	undirected	Wtap	Romo1
ENSMUSG00000060475	ENSMUSG00000068551	0.142867586479119	undirected	Wtap	Zfp467
ENSMUSG00000060475	ENSMUSG00000070576	0.156621214027545	undirected	Wtap	Mn1
ENSMUSG00000060475	ENSMUSG00000071551	0.105314843583126	undirected	Wtap	Akr1c19
ENSMUSG00000060475	ENSMUSG00000073609	0.201140045359474	undirected	Wtap	D2hgdh
ENSMUSG00000060475	ENSMUSG00000074733	0.0564383098585606	undirected	Wtap	5830428H23Rik
ENSMUSG00000060475	ENSMUSG00000075595	0.072703359312775	undirected	Wtap	Zfp652
ENSMUSG00000060475	ENSMUSG00000075700	0.107285482350394	undirected	Wtap	2810407C02Rik
ENSMUSG00000060475	ENSMUSG00000076435	0.174530672603169	undirected	Wtap	Acsf2
ENSMUSG00000060475	ENSMUSG00000079065	0.0608517079127737	undirected	Wtap	BC005561
ENSMUSG00000060475	ENSMUSG00000084786	0.16548655764946	undirected	Wtap	Ubl5
ENSMUSG00000060475	ENSMUSG00000090262	0.0281889501388705	undirected	Wtap	Mpv17
ENSMUSG00000060475	ENSMUSG00000091867	0.0487729334170119	undirected	Wtap	Cyp2a22
ENSMUSG00000060475	ENSMUSG00000093077	0.116068259991201	undirected	Wtap	Mir5105
ENSMUSG00000060475	ENSMUSG00000093904	0.204602424080752	undirected	Wtap	Tomm20
ENSMUSG00000060475	NA	0.221828691377288	undirected	Wtap	NA
ENSMUSG00000060475	NA	0.0346165064315213	undirected	Wtap	NA
ENSMUSG00000060475	NA	0.0444889122383091	undirected	Wtap	NA
ENSMUSG00000060475	NA	0.0276231563168847	undirected	Wtap	NA
ENSMUSG00000060475	NA	0.0794338255467215	undirected	Wtap	NA
ENSMUSG00000060475	NA	0.149047622957171	undirected	Wtap	NA
ENSMUSG00000060475	NA	0.027914879959815	undirected	Wtap	NA
ENSMUSG00000060475	NA	0.213776885667305	undirected	Wtap	NA
ENSMUSG00000060475	NA	0.094347890042215	undirected	Wtap	NA
ENSMUSG00000060475	NA	0.0460509116043619	undirected	Wtap	NA
ENSMUSG00000060475	NA	0.0212238784501756	undirected	Wtap	NA
ENSMUSG00000060475	NA	0.0748036901097325	undirected	Wtap	NA
ENSMUSG00000060475	NA	0.0783151585860041	undirected	Wtap	NA
ENSMUSG00000060475	NA	0.0237739557910231	undirected	Wtap	NA
ENSMUSG00000060475	NA	0.211460166149799	undirected	Wtap	NA
ENSMUSG00000060475	NA	0.0341633018344291	undirected	Wtap	NA
ENSMUSG00000060475	NA	0.0221411907954685	undirected	Wtap	NA
ENSMUSG00000060475	NA	0.0341356890135009	undirected	Wtap	NA
ENSMUSG00000060538	ENSMUSG00000061477	0.0651918350060463	undirected	Tmem219	Rps7
ENSMUSG00000060538	ENSMUSG00000062234	0.0400954013847823	undirected	Tmem219	Gak
ENSMUSG00000060538	ENSMUSG00000063077	0.0716921919636218	undirected	Tmem219	Kif1b
ENSMUSG00000060538	ENSMUSG00000064215	0.0857933686097646	undirected	Tmem219	Ifi27l1
ENSMUSG00000060538	ENSMUSG00000067847	0.0637008872837902	undirected	Tmem219	Romo1
ENSMUSG00000060538	ENSMUSG00000068551	0.0570377503955425	undirected	Tmem219	Zfp467
ENSMUSG00000060538	ENSMUSG00000070576	0.145033997286243	undirected	Tmem219	Mn1
ENSMUSG00000060538	ENSMUSG00000071551	0.0963477549657214	undirected	Tmem219	Akr1c19
ENSMUSG00000060538	ENSMUSG00000073609	0.0759019722840511	undirected	Tmem219	D2hgdh
ENSMUSG00000060538	ENSMUSG00000075595	0.162717266716431	undirected	Tmem219	Zfp652
ENSMUSG00000060538	ENSMUSG00000075700	0.0570528787328855	undirected	Tmem219	2810407C02Rik
ENSMUSG00000060538	ENSMUSG00000076435	0.0601601076698205	undirected	Tmem219	Acsf2
ENSMUSG00000060538	ENSMUSG00000079065	0.146149777294633	undirected	Tmem219	BC005561
ENSMUSG00000060538	ENSMUSG00000084786	0.0484434504781482	undirected	Tmem219	Ubl5
ENSMUSG00000060538	ENSMUSG00000090262	0.0278435821133741	undirected	Tmem219	Mpv17
ENSMUSG00000060538	ENSMUSG00000093077	0.0983004477729911	undirected	Tmem219	Mir5105
ENSMUSG00000060538	ENSMUSG00000093904	0.0944004373443868	undirected	Tmem219	Tomm20
ENSMUSG00000060538	NA	0.039050851632135	undirected	Tmem219	NA
ENSMUSG00000060538	NA	0.0420951526390527	undirected	Tmem219	NA
ENSMUSG00000060538	NA	0.113320660681058	undirected	Tmem219	NA
ENSMUSG00000060538	NA	0.0775895131383977	undirected	Tmem219	NA
ENSMUSG00000060538	NA	0.0506330485729977	undirected	Tmem219	NA
ENSMUSG00000060538	NA	0.0464156323059267	undirected	Tmem219	NA
ENSMUSG00000060538	NA	0.0421558560238589	undirected	Tmem219	NA
ENSMUSG00000060538	NA	0.0618693367238209	undirected	Tmem219	NA
ENSMUSG00000060538	NA	0.113458599128415	undirected	Tmem219	NA
ENSMUSG00000060538	NA	0.0235038388925228	undirected	Tmem219	NA
ENSMUSG00000060538	NA	0.0307606896225134	undirected	Tmem219	NA
ENSMUSG00000060538	NA	0.0857341401692118	undirected	Tmem219	NA
ENSMUSG00000060538	NA	0.0217502352595961	undirected	Tmem219	NA
ENSMUSG00000060538	NA	0.0858887460306039	undirected	Tmem219	NA
ENSMUSG00000060538	NA	0.0333954390539675	undirected	Tmem219	NA
ENSMUSG00000060538	NA	0.0240870036561499	undirected	Tmem219	NA
ENSMUSG00000060538	NA	0.030429994585849	undirected	Tmem219	NA
ENSMUSG00000061410	ENSMUSG00000062234	0.037394854173259	undirected	Zcchc14	Gak
ENSMUSG00000061410	ENSMUSG00000074733	0.0204244564299598	undirected	Zcchc14	5830428H23Rik
ENSMUSG00000061410	NA	0.0494178431369478	undirected	Zcchc14	NA
ENSMUSG00000061410	NA	0.0566548419809819	undirected	Zcchc14	NA
ENSMUSG00000061410	NA	0.0374132812440571	undirected	Zcchc14	NA
ENSMUSG00000061410	NA	0.0322249888526768	undirected	Zcchc14	NA
ENSMUSG00000061410	NA	0.049831091645287	undirected	Zcchc14	NA
ENSMUSG00000061477	ENSMUSG00000067847	0.0304919590823927	undirected	Rps7	Romo1
ENSMUSG00000061477	ENSMUSG00000075595	0.0530011245827885	undirected	Rps7	Zfp652
ENSMUSG00000061477	ENSMUSG00000079065	0.0349602859883782	undirected	Rps7	BC005561
ENSMUSG00000061477	NA	0.023731535902303	undirected	Rps7	NA
ENSMUSG00000061477	NA	0.136475534816754	undirected	Rps7	NA
ENSMUSG00000061477	NA	0.037676924141376	undirected	Rps7	NA
ENSMUSG00000062234	ENSMUSG00000063077	0.0263803108799404	undirected	Gak	Kif1b
ENSMUSG00000062234	ENSMUSG00000064215	0.0869063528875448	undirected	Gak	Ifi27l1
ENSMUSG00000062234	ENSMUSG00000064791	0.0206597262825252	undirected	Gak	Snord14e
ENSMUSG00000062234	ENSMUSG00000067847	0.16498797216336	undirected	Gak	Romo1
ENSMUSG00000062234	ENSMUSG00000068551	0.0274040983224977	undirected	Gak	Zfp467
ENSMUSG00000062234	ENSMUSG00000070348	0.187286007383654	undirected	Gak	Ccnd1
ENSMUSG00000062234	ENSMUSG00000070576	0.0702452842233481	undirected	Gak	Mn1
ENSMUSG00000062234	ENSMUSG00000071551	0.0255766342281383	undirected	Gak	Akr1c19
ENSMUSG00000062234	ENSMUSG00000073609	0.0283208147939978	undirected	Gak	D2hgdh
ENSMUSG00000062234	ENSMUSG00000074733	0.137570429712956	undirected	Gak	5830428H23Rik
ENSMUSG00000062234	ENSMUSG00000075595	0.11986491490417	undirected	Gak	Zfp652
ENSMUSG00000062234	ENSMUSG00000075700	0.0517166587036859	undirected	Gak	2810407C02Rik
ENSMUSG00000062234	ENSMUSG00000076435	0.047354171480325	undirected	Gak	Acsf2
ENSMUSG00000062234	ENSMUSG00000079065	0.0746457130830012	undirected	Gak	BC005561
ENSMUSG00000062234	ENSMUSG00000084786	0.0241932221353489	undirected	Gak	Ubl5
ENSMUSG00000062234	ENSMUSG00000090262	0.19449593410109	undirected	Gak	Mpv17
ENSMUSG00000062234	ENSMUSG00000091867	0.168385579789806	undirected	Gak	Cyp2a22
ENSMUSG00000062234	ENSMUSG00000093077	0.0593435642682051	undirected	Gak	Mir5105
ENSMUSG00000062234	ENSMUSG00000093904	0.0924469896998676	undirected	Gak	Tomm20
ENSMUSG00000062234	NA	0.0212778598620878	undirected	Gak	NA
ENSMUSG00000062234	NA	0.0479075139739996	undirected	Gak	NA
ENSMUSG00000062234	NA	0.101780454637923	undirected	Gak	NA
ENSMUSG00000062234	NA	0.0412213774843499	undirected	Gak	NA
ENSMUSG00000062234	NA	0.0527309127580438	undirected	Gak	NA
ENSMUSG00000062234	NA	0.0630357657086625	undirected	Gak	NA
ENSMUSG00000062234	NA	0.023586439994758	undirected	Gak	NA
